,1_m_energy,1_m_kurtosis,1_m_max,1_m_mean,1_m_min,1_m_skew,1_m_std,1_m_var,1_x_energy,1_x_kurtosis,1_x_max,1_x_mean,1_x_min,1_x_skew,1_x_std,1_x_var,1_y_energy,1_y_kurtosis,1_y_max,1_y_mean,1_y_min,1_y_skew,1_y_std,1_y_var,1_z_energy,1_z_kurtosis,1_z_max,1_z_mean,1_z_min,1_z_skew,1_z_std,1_z_var,2_xm_correlation,2_xy_correlation,2_ym_correlation,2_yz_correlation,2_zm_correlation,2_zx_correlation,User,activity
0,1.0514727958119905,74.73775614877762,1.113614762569381,1.0216682804940256,0.21353764229444783,-8.382584332007267,0.08800092081917571,0.007744162065022834,1.0263552707351349,74.73269021846482,1.0998697727314988,1.0093905981896472,0.21087568159118072,-8.383257708598538,0.08695692084190224,0.007561506082304851,0.015158918688435245,62.317371281892584,-0.025821510904148158,-0.12263336058954531,-0.13442819116742644,7.316471902706075,0.011008608153832512,0.00012118945348462768,0.009958606388420176,49.726138347752915,0.11114577753326485,0.0993598516205778,0.021517926590484432,-6.167416687485135,0.00933259057417559,8.709724682519109e-05,0.9999820508786252,-0.9574986904305153,-0.9586577509895905,-0.85836698456372,0.9052296195929123,0.9034628947330853,1.0,5.0
1,1.063981197839037,-0.2270380252048363,1.0364926737140905,1.0314925147124243,1.026171561049275,-0.08627467621446544,0.0021057715963893756,4.434274016160259e-06,1.039001551120925,-0.39379351007253627,1.0232910282044307,1.019312354400787,1.0141998156009584,-0.09487660195910277,0.0019784921429946644,3.91443115989162e-06,0.015523180413535911,-0.516308792799864,-0.11561634712048789,-0.12453714532239302,-0.13135346586943772,0.22490198450264445,0.0037172609234242485,1.3818028772816898e-05,0.009456466304576201,2.866997294646223,0.1052809015527468,0.09710684215565342,0.07800052916504852,-1.5064218583698985,0.00519591050665229,2.6997485993139655e-05,0.95235163788855,-0.07002458482642637,-0.27479317127838504,0.020642652983214434,0.24758972714315536,0.03179300908334275,1.0,5.0
2,1.063447910447657,0.30243599877623817,1.0361376865615162,1.0312343556247876,1.026171561049275,-0.18148737637845147,0.0019106894378095767,3.6507341277570766e-06,1.0391022564785757,0.3146564315898672,1.0240288553702657,1.019361788666923,1.0141998156009584,-0.29163872120680817,0.0019592526783509265,3.8386710576252794e-06,0.015130458885991484,-0.3596014521326314,-0.10832427227811228,-0.12287417215217337,-0.13512472885304808,0.17108962233744882,0.0057204845374296135,3.2723943342971295e-05,0.009215195083089898,0.7704897817715501,0.10587442739255816,0.09583247998327415,0.07800052916504852,-0.7365323343468918,0.005625596565020748,3.164733671237324e-05,0.9299479968771106,0.31365987096730136,0.040103941042570236,0.2901393123816004,0.265847933619949,0.10150740415892923,1.0,5.0
3,1.065097939700656,1.1248196306104687,1.0395070156307875,1.0320319384252366,1.022860047333335,-0.2514889618994968,0.002845831774542022,8.098758488992994e-06,1.0405331149970372,1.7398281468361145,1.0274224398951648,1.0200613730899806,1.0101975170309367,-0.45762463840672213,0.0028266635971404045,7.990027091398731e-06,0.01571227540317328,-0.6757170254491944,-0.10832427227811228,-0.12516731204707604,-0.13701002304480556,0.42264509342806483,0.006773343331176615,4.587817988199472e-05,0.008852549300445253,-0.7949927222013056,0.10587442739255816,0.09390282581179368,0.08207476938631379,0.06248544130674739,0.005929604293369599,3.5160207075947185e-05,0.974183999507721,-0.08900580223139481,-0.2576303573100328,0.6108398096790345,-0.16473524225304909,-0.18126108728773924,1.0,5.0
4,1.0661258703580498,2.0842789076675463,1.0395070156307875,1.0325301906966287,1.022860047333335,-0.6897968853557132,0.0027109314872099995,7.349149528346621e-06,1.041265310733414,2.5756568443532246,1.0274224398951648,1.0204205346985988,1.0101975170309367,-0.743774430645358,0.002704858860172754,7.31626145345505e-06,0.01710378035243249,1.5720599893757083,-0.11745320773907589,-0.13071671516846423,-0.1415944713719151,0.5294116191030627,0.0041342042092179605,1.7091644443515505e-05,0.007756779272203742,-0.823441450477798,0.09834998903825498,0.08791468042041967,0.07685818893491633,0.09582041473121086,0.005298011708163666,2.8068928059839288e-05,0.9867181799868542,-0.15239845716756717,-0.24209220812379306,0.5926576782573381,-0.1050669949869895,-0.16062782665763575,1.0,5.0
5,1.0652594441223657,0.519554716254218,1.0371160291098707,1.0321121931857167,1.0265944041759227,-0.36084973331502324,0.00197581328008688,3.903838117767676e-06,1.0407768554997017,0.4563922941743557,1.0249562365955598,1.0201830947651895,1.0151896589585139,-0.24325050772356824,0.0018281345081799778,3.3420757799984495e-06,0.017270559087075487,1.1789750758131388,-0.12425953357034732,-0.13138263016424298,-0.1415944713719151,-0.6596375731254361,0.0030423904412825637,9.256139597207513e-06,0.0072120295355889074,-0.5052512077279832,0.09490561107295145,0.0848308145602212,0.07685818893491633,0.07384708557957657,0.003990194628081066,1.5921653169967e-05,0.9736344760274559,-0.32294708838483294,-0.46508379007175343,0.1654138428325816,0.10857316685209227,-0.02672309548026543,1.0,5.0
6,1.0648750248358518,0.09091683872850398,1.0375215967781959,1.031925407344227,1.0265944041759227,-0.02734311027536343,0.0022424988998846923,5.028801315984056e-06,1.0412138760865866,0.00624884506081802,1.025954872031921,1.0203966082485882,1.0151896589585139,-0.03939711859657995,0.0021644420659559615,4.684809456879711e-06,0.01646572009528227,-0.26310692960093096,-0.11884157189010461,-0.12825702534349154,-0.13772021372856458,0.24241731732053973,0.0040019623117530274,1.6015702344691637e-05,0.007195428653983392,-0.4190317929318632,0.09490561107295145,0.08474452501764913,0.07694849284917682,-0.032324548317646314,0.0037327561129020127,1.3933468198407345e-05,0.9688209383768582,-0.1550781256343998,-0.3559912034145787,0.09475152170790646,-0.030197216497510452,-0.15211758228833713,1.0,5.0
7,1.0641980429161766,0.12712590671888702,1.0375215967781959,1.03159770170295,1.0269535433933128,0.0979309647118782,0.00206577629137854,4.267431686021675e-06,1.041145666396065,-0.059328828794070976,1.025954872031921,1.0203633744966316,1.01585957036349,-0.003070213513283631,0.0020720316265209738,4.293315061303153e-06,0.0155658521171478,0.7380379563559036,-0.11580964817814807,-0.12470189887753935,-0.13772021372856458,-0.5011424611217677,0.003929753569230405,1.544296311487911e-05,0.007486524402964177,0.050016107877100424,0.09646050789468763,0.08643837372820773,0.07762898442541244,0.021311218033647435,0.003883655232706931,1.5082777966531926e-05,0.9682408628517036,-0.06882656103405303,-0.2668570344645515,0.21199930636061254,-0.14868662800192334,-0.2587377518397763,1.0,5.0
8,1.064396285249256,-0.19588906300939835,1.0370285138657813,1.0316937167119193,1.0269535433933128,0.08590166064854313,0.002098615802257427,4.404188285484583e-06,1.0408568086798717,-0.32431686120354364,1.025189878554956,1.0202217083530585,1.0153591583195376,0.021508426858603963,0.0021259543405053984,4.519681857913743e-06,0.01596534633309489,0.5954220552014018,-0.11580964817814807,-0.12624814786808422,-0.14139554278454666,-0.6128424420258378,0.005198241055778095,2.702171007397696e-05,0.007574130236289509,0.7999438903482803,0.10105938880130463,0.08687814021347579,0.07060169382885227,0.010767806906744871,0.005156048653213046,2.658483771430007e-05,0.9563265734981425,0.10403827518633924,-0.1236353503075899,0.39787045822667666,0.01406809841269601,-0.06766006147212665,1.0,5.0
9,1.0671575056375548,-0.006613384205931272,1.0406379433760682,1.0330296205868659,1.0272149788150475,0.31844811959958713,0.002717066843726934,7.382452233280244e-06,1.0422209690123858,-0.45728494120418395,1.0269551132887818,1.0208888523438153,1.014438057107572,0.07922001394235437,0.0026438746654732295,6.990073246731181e-06,0.018454721670794753,-0.9503341004492385,-0.11771626154105433,-0.13560825184424993,-0.152086087787927,0.04452231608752914,0.008110580603041762,6.578151771843725e-05,0.006481814954373893,-0.34068988102132414,0.10105938880130463,0.08012661946725567,0.06739561620048964,0.4052946242275693,0.00788425147600345,6.216142133686259e-05,0.9623944415149418,-0.05045840215793503,-0.27072402856603545,0.7430031916389893,-0.146061998509536,-0.08816419584850402,1.0,5.0
